Domain name,Domain type,Agency,City,State,Local municipality,Country,ORGNR,Sektorkode
summeracademy.no,Federal agency,Norges Musikkhøgskole,Oslo,Oslo,Oslo,Norway,974761106,6100 - Stats- og trygdeforvaltningen
sunnaas.no,Federal agency,Sunnaas Sykehus Hf,Bjørnemyr,Akershus,Nesodden,Norway,883971752,6100 - Stats- og trygdeforvaltningen
supplieracademy.no,Federal agency,Høgskolen I Buskerud og Vestfold,Kongsberg,Buskerud,Drammen,Norway,911770709,6100 - Stats- og trygdeforvaltningen
supremecourt.no,Federal agency,Domstolene I Norge,Trondheim,Sør-Trøndelag,Trondheim,Norway,984195796,6100 - Stats- og trygdeforvaltningen
sus.no,Federal agency,Helse Stavanger Hf,Stavanger,Rogaland,Stavanger,Norway,983974678,6100 - Stats- og trygdeforvaltningen
sustainabledestinations.no,Federal agency,Innovasjon Norge,Oslo,Oslo,Oslo,Norway,986399445,3900 - Statlige låneinstitutter mv.
svadagenerator.no,Federal agency,Språkrådet,Oslo,Oslo,Oslo,Norway,971527404,6100 - Stats- og trygdeforvaltningen
svalbard-globale-frohvelv.no,Federal agency,Landbruks- og Matdepartementet,Oslo,Oslo,Oslo,Norway,972417874,6100 - Stats- og trygdeforvaltningen
svalbard-global-seedvault.no,Federal agency,Landbruks- og Matdepartementet,Oslo,Oslo,Oslo,Norway,972417874,6100 - Stats- og trygdeforvaltningen
svalbard-global-seed-vault.no,Federal agency,Landbruks- og Matdepartementet,Oslo,Oslo,Oslo,Norway,972417874,6100 - Stats- og trygdeforvaltningen
svalbardibilder.no,Federal agency,Norsk Polarinstitutt,Tromsø,Troms,Tromsø,Norway,971022264,6100 - Stats- og trygdeforvaltningen
svalbardkartet.no,Federal agency,Norsk Polarinstitutt,Tromsø,Troms,Tromsø,Norway,971022264,6100 - Stats- og trygdeforvaltningen
svalbardkirke.no,Federal agency,Svalbard Kirke,Longyearbyen,Svalbard,Spitsbergen,Norway,893300732,6100 - Stats- og trygdeforvaltningen
svalbardporten.no,Federal agency,Sysselmannen På Svalbard,Longyearbyen,Svalbard,Spitsbergen,Norway,971456523,6100 - Stats- og trygdeforvaltningen
svalbardscienceforum.no,Federal agency,Norges Forskningsråd,Lysaker,Oslo,Oslo,Norway,970141669,6100 - Stats- og trygdeforvaltningen
svalbardsmiljovernfond.no,Federal agency,Svalbards Miljøvernfond,Longyearbyen,Svalbard,Spitsbergen,Norway,987642491,6100 - Stats- og trygdeforvaltningen
svalbards-miljovernfond.no,Federal agency,Sysselmannen På Svalbard,Longyearbyen,Svalbard,Spitsbergen,Norway,971456523,6100 - Stats- og trygdeforvaltningen
svanhovdgenetics.no,Federal agency,Nibio - Norsk Institutt For Bioøkonomi,Ås,Akershus,Ås,Norway,988983837,6100 - Stats- og trygdeforvaltningen
svardiabetes.no,Federal agency,Oslo Universitetssykehus Hf,Oslo,Oslo,Oslo,Norway,993467049,6100 - Stats- og trygdeforvaltningen
svimmelogaktiv.no,Federal agency,Høgskolen I Bergen,Bergen,Hordaland,Bergen,Norway,974652366,6100 - Stats- og trygdeforvaltningen
syk.no,Federal agency,Universitetssykehuset Nord-Norge Hf,Tromsø,Troms,Tromsø,Norway,983974899,6100 - Stats- og trygdeforvaltningen
sykehusapotek.no,Federal agency,Sykehusapotekene Hf,Oslo,Oslo,Oslo,Norway,992281618,1110 - Statens forretningsdrift
sykehusapotekene.no,Federal agency,Sykehusapotekene Hf,Oslo,Oslo,Oslo,Norway,992281618,1110 - Statens forretningsdrift
sykehusapoteket.no,Federal agency,Sykehusapotekene I Midt-Norge Hf,Trondheim,Sør-Trøndelag,Trondheim,Norway,983974805,1110 - Statens forretningsdrift
sykehusapotek-nord.no,Federal agency,Sykehusapotek Nord Hf,Tromsø,Troms,Tromsø,Norway,983974937,1110 - Statens forretningsdrift
sykehusbygghf.no,Federal agency,Helse Midt-Norge Rhf,Stjørdal,Nord-Trøndelag,Stjørdal,Norway,983658776,6100 - Stats- og trygdeforvaltningen
sykehusenestolkesentral.no,Federal agency,Oslo Universitetssykehus Hf,Oslo,Oslo,Oslo,Norway,993467049,6100 - Stats- og trygdeforvaltningen
sykehusetbuskerud.no,Federal agency,Vestre Viken Hf,Drammen,Buskerud,Drammen,Norway,894166762,6100 - Stats- og trygdeforvaltningen
sykehuset-buskerud.no,Federal agency,Vestre Viken Hf,Drammen,Buskerud,Drammen,Norway,894166762,6100 - Stats- og trygdeforvaltningen
sykehuset-innlandet.no,Federal agency,Sykehuset Innlandet Hf,Brumunddal,Hedmark,Ringsaker,Norway,983971709,6100 - Stats- og trygdeforvaltningen
sykehuset-namsos.no,Federal agency,Helse Nord-Trøndelag Hf,Levanger,Nord-Trøndelag,Levanger,Norway,983974791,6100 - Stats- og trygdeforvaltningen
sykehusetostfold.no,Federal agency,Sykehuset Østfold Hf,Grålum,Østfold,Fredrikstad,Norway,983971768,6100 - Stats- og trygdeforvaltningen
sykehuset-ostfold.no,Federal agency,Sykehuset Østfold Hf,Grålum,Østfold,Fredrikstad,Norway,983971768,6100 - Stats- og trygdeforvaltningen
sykehuset-telemark.no,Federal agency,Sykehuset Telemark Hf,Skien,Telemark,Skien,Norway,983975267,6100 - Stats- og trygdeforvaltningen
sykehuset-vestfold.no,Federal agency,Sykehuset I Vestfold Hf,Tønsberg,Vestfold,Tønsberg,Norway,983975259,6100 - Stats- og trygdeforvaltningen
sykehusinnkjop.no,Federal agency,Helse Sør-Øst Rhf,Hamar,Hedmark,Hamar,Norway,991324968,6100 - Stats- og trygdeforvaltningen
sykehuskvalitet.no,Federal agency,Universitetssykehuset Nord-Norge Hf,Tromsø,Troms,Tromsø,Norway,983974899,6100 - Stats- og trygdeforvaltningen
sykehuspartner.no,Federal agency,Helse Sør-Øst Rhf,Hamar,Hedmark,Hamar,Norway,991324968,6100 - Stats- og trygdeforvaltningen
sykehusplan.no,Federal agency,Helse- og Omsorgsdepartementet,Oslo,Oslo,Oslo,Norway,983887406,6100 - Stats- og trygdeforvaltningen
sykehusreformen.no,Federal agency,Helse- og Omsorgsdepartementet,Oslo,Oslo,Oslo,Norway,983887406,6100 - Stats- og trygdeforvaltningen
sykehusvalg.no,Federal agency,Helsedirektoratet,Oslo,Oslo,Oslo,Norway,983544622,6100 - Stats- og trygdeforvaltningen
sykkelbyentrondheim.no,Federal agency,Statens Vegvesen,Oslo,Oslo,Oslo,Norway,971032081,6100 - Stats- og trygdeforvaltningen
symfoniorkesteret.no,Federal agency,Høgskulen I Volda,Volda,Møre og Romsdal,Volda,Norway,974809672,6100 - Stats- og trygdeforvaltningen
synoghorsel.no,Federal agency,Statped,Oslo,Oslo,Oslo,Norway,998554640,6100 - Stats- og trygdeforvaltningen
synsforsk.no,Federal agency,Høgskolen I Buskerud og Vestfold,Kongsberg,Buskerud,Drammen,Norway,911770709,6100 - Stats- og trygdeforvaltningen
synsklinikken.no,Federal agency,Høgskolen I Buskerud og Vestfold,Kongsberg,Buskerud,Drammen,Norway,911770709,6100 - Stats- og trygdeforvaltningen
sysselmannen.no,Federal agency,Sysselmannen På Svalbard,Longyearbyen,Svalbard,Spitsbergen,Norway,971456523,6100 - Stats- og trygdeforvaltningen
sysselmannen.svalbard.no,Federal agency,Sysselmannen På Svalbard,Longyearbyen,Svalbard,Spitsbergen,Norway,971456523,6100 - Stats- og trygdeforvaltningen
syvsostrepark.no,Federal agency,Nibio - Norsk Institutt For Bioøkonomi,Ås,Akershus,Ås,Norway,988983837,6100 - Stats- og trygdeforvaltningen
t5osl.no,Federal agency,Konfliktrådene,Oslo,Oslo,Oslo,Norway,986074465,6100 - Stats- og trygdeforvaltningen
tafu.no,Federal agency,Fylkesmannen I Hordaland,Bergen,Hordaland,Bergen,Norway,974760665,6100 - Stats- og trygdeforvaltningen
taizebergen2013.no,Federal agency,Bjørgvin Bispedøme,Bergen,Hordaland,Bergen,Norway,974763575,6100 - Stats- og trygdeforvaltningen
takisai.no,Federal agency,Patentstyret,Oslo,Oslo,Oslo,Norway,971526157,6100 - Stats- og trygdeforvaltningen
talentene.no,Federal agency,Høgskolen I Buskerud og Vestfold,Kongsberg,Buskerud,Drammen,Norway,911770709,6100 - Stats- og trygdeforvaltningen
talenterforframtida.no,Federal agency,Fylkesmannen I Telemark,Skien,Telemark,Skien,Norway,974762684,6100 - Stats- og trygdeforvaltningen
tannhelseportal.no,Federal agency,Forbrukerrådet,Oslo,Oslo,Oslo,Norway,871033382,6100 - Stats- og trygdeforvaltningen
tannhelseportalen.no,Federal agency,Forbrukerrådet,Oslo,Oslo,Oslo,Norway,871033382,6100 - Stats- og trygdeforvaltningen
tannlegelista.no,Federal agency,Forbrukerrådet,Oslo,Oslo,Oslo,Norway,871033382,6100 - Stats- og trygdeforvaltningen
tariffnemnda.no,Federal agency,Arbeids- og Sosialdepartementet,Oslo,Oslo,Oslo,Norway,983887457,6100 - Stats- og trygdeforvaltningen
tasteofnorway.no,Federal agency,Innovasjon Norge,Oslo,Oslo,Oslo,Norway,986399445,3900 - Statlige låneinstitutter mv.
taubanetilsyn.no,Federal agency,Statens Jernbanetilsyn,Oslo,Oslo,Oslo,Norway,979363974,6100 - Stats- og trygdeforvaltningen
taubanetilsynet.no,Federal agency,Statens Jernbanetilsyn,Oslo,Oslo,Oslo,Norway,979363974,6100 - Stats- og trygdeforvaltningen
taxadministration.no,Federal agency,Skatteetaten,Oslo,Oslo,Oslo,Norway,974761076,6100 - Stats- og trygdeforvaltningen
taxnorway.no,Federal agency,Skatt Øst,Oslo,Oslo,Oslo,Norway,991733043,6100 - Stats- og trygdeforvaltningen
tax-norway.no,Federal agency,Skatt Øst,Oslo,Oslo,Oslo,Norway,991733043,6100 - Stats- og trygdeforvaltningen
tcmda.no,Federal agency,Co2 Technology Centre Mongstad DA,Mongstad,Hordaland,Lindås,Norway,994251295,6100 - Stats- og trygdeforvaltningen
teaterbillett.no,Federal agency,Ll Det Norske Teatret,Oslo,Oslo,Oslo,Norway,921196164,6100 - Stats- og trygdeforvaltningen
teaterbloggen.no,Federal agency,Trøndelag Teater AS,Trondheim,Sør-Trøndelag,Trondheim,Norway,916914261,6100 - Stats- og trygdeforvaltningen
teaterforestillinger.no,Federal agency,Ll Det Norske Teatret,Oslo,Oslo,Oslo,Norway,921196164,6100 - Stats- og trygdeforvaltningen
teaterhogskolen.no,Federal agency,Kunsthøgskolen I Oslo,Oslo,Oslo,Oslo,Norway,977027233,6100 - Stats- og trygdeforvaltningen
teaterne.no,Federal agency,Nationaltheatret AS,Oslo,Oslo,Oslo,Norway,914531365,6100 - Stats- og trygdeforvaltningen
teaterscenen.no,Federal agency,Ll Det Norske Teatret,Oslo,Oslo,Oslo,Norway,921196164,6100 - Stats- og trygdeforvaltningen
teaterspillet.no,Federal agency,As Den Nationale Scene,Bergen,Hordaland,Bergen,Norway,811167452,6100 - Stats- og trygdeforvaltningen
teatoriet.no,Federal agency,Rogaland Teater AS,Stavanger,Rogaland,Stavanger,Norway,915443990,6100 - Stats- og trygdeforvaltningen
teatrene.no,Federal agency,Nationaltheatret AS,Oslo,Oslo,Oslo,Norway,914531365,6100 - Stats- og trygdeforvaltningen
teatret.no,Federal agency,Ll Det Norske Teatret,Oslo,Oslo,Oslo,Norway,921196164,6100 - Stats- og trygdeforvaltningen
tegnbanken.no,Federal agency,Statped,Oslo,Oslo,Oslo,Norway,998554640,6100 - Stats- og trygdeforvaltningen
tegnchat.no,Federal agency,Statped,Oslo,Oslo,Oslo,Norway,998554640,6100 - Stats- og trygdeforvaltningen
tegnordbok.no,Federal agency,Statped,Oslo,Oslo,Oslo,Norway,998554640,6100 - Stats- og trygdeforvaltningen
tegnspraak.no,Federal agency,Høgskolen I Sør-Trøndelag,Trondheim,Sør-Trøndelag,Trondheim,Norway,975264750,6100 - Stats- og trygdeforvaltningen
tegnwiki.no,Federal agency,Statped,Oslo,Oslo,Oslo,Norway,998554640,6100 - Stats- og trygdeforvaltningen
teknisk.museum.no,Federal agency,Stiftelsen Norsk Teknisk Museum,Oslo,Oslo,Oslo,Norway,979676832,6100 - Stats- og trygdeforvaltningen
tekniskmuseum.no,Federal agency,Stiftelsen Norsk Teknisk Museum,Oslo,Oslo,Oslo,Norway,979676832,6100 - Stats- og trygdeforvaltningen
tekniskmuseumsbutikk.no,Federal agency,Stiftelsen Norsk Teknisk Museum,Oslo,Oslo,Oslo,Norway,979676832,6100 - Stats- og trygdeforvaltningen
tekniskmuseumshop.no,Federal agency,Stiftelsen Norsk Teknisk Museum,Oslo,Oslo,Oslo,Norway,979676832,6100 - Stats- og trygdeforvaltningen
tekniskutdanning.no,Federal agency,Høgskolen I Sør-Trøndelag,Trondheim,Sør-Trøndelag,Trondheim,Norway,975264750,6100 - Stats- og trygdeforvaltningen
teknologi.no,Federal agency,Høgskolen I Buskerud og Vestfold,Kongsberg,Buskerud,Drammen,Norway,911770709,6100 - Stats- og trygdeforvaltningen
teknovest.no,Federal agency,Universitetet I Bergen,Bergen,Hordaland,Bergen,Norway,874789542,6100 - Stats- og trygdeforvaltningen
tekped.no,Federal agency,Norges Teknisk-Naturvitenskapelige Universitet Ntnu,Trondheim,Sør-Trøndelag,Trondheim,Norway,974767880,6100 - Stats- og trygdeforvaltningen
telemarkhistorie.no,Federal agency,Høgskolen I Telemark,Porsgrunn,Telemark,Porsgrunn,Norway,971544929,6100 - Stats- og trygdeforvaltningen
telemarkskilder.no,Federal agency,Høgskolen I Telemark,Porsgrunn,Telemark,Porsgrunn,Norway,971544929,6100 - Stats- og trygdeforvaltningen
telemarkuniversitetet.no,Federal agency,Høgskolen I Telemark,Porsgrunn,Telemark,Porsgrunn,Norway,971544929,6100 - Stats- og trygdeforvaltningen
telemed.no,Federal agency,Universitetssykehuset Nord-Norge Hf,Tromsø,Troms,Tromsø,Norway,983974899,6100 - Stats- og trygdeforvaltningen
telemedicine.no,Federal agency,Universitetssykehuset Nord-Norge Hf,Tromsø,Troms,Tromsø,Norway,983974899,6100 - Stats- og trygdeforvaltningen
telepris.no,Federal agency,Nasjonal Kommunikasjonsmyndighet,Lillesand,Aust-Agder,Lillesand,Norway,974446871,6100 - Stats- og trygdeforvaltningen
teleprisene.no,Federal agency,Nasjonal Kommunikasjonsmyndighet,Lillesand,Aust-Agder,Lillesand,Norway,974446871,6100 - Stats- og trygdeforvaltningen
telepriser.no,Federal agency,Nasjonal Kommunikasjonsmyndighet,Lillesand,Aust-Agder,Lillesand,Norway,974446871,6100 - Stats- og trygdeforvaltningen
tele-priser.no,Federal agency,Nasjonal Kommunikasjonsmyndighet,Lillesand,Aust-Agder,Lillesand,Norway,974446871,6100 - Stats- og trygdeforvaltningen
telestatistikk.no,Federal agency,Nasjonal Kommunikasjonsmyndighet,Lillesand,Aust-Agder,Lillesand,Norway,974446871,6100 - Stats- og trygdeforvaltningen
telestatistikken.no,Federal agency,Nasjonal Kommunikasjonsmyndighet,Lillesand,Aust-Agder,Lillesand,Norway,974446871,6100 - Stats- og trygdeforvaltningen
teletilsynet.no,Federal agency,Nasjonal Kommunikasjonsmyndighet,Lillesand,Aust-Agder,Lillesand,Norway,974446871,6100 - Stats- og trygdeforvaltningen
tell-us.no,Federal agency,Norges Forskningsråd,Lysaker,Oslo,Oslo,Norway,970141669,6100 - Stats- og trygdeforvaltningen
temakart-rogaland.no,Federal agency,Fylkesmannen I Rogaland,Stavanger,Rogaland,Stavanger,Norway,974763230,6100 - Stats- og trygdeforvaltningen
tenkuniverselt.no,Federal agency,Direktoratet For Byggkvalitet,Oslo,Oslo,Oslo,Norway,974760223,6100 - Stats- og trygdeforvaltningen
terapianbefalinger.no,Federal agency,Statens Legemiddelverk,Oslo,Oslo,Oslo,Norway,974761122,6100 - Stats- og trygdeforvaltningen
terma.no,Federal agency,Helse Bergen Hf,Bergen,Hordaland,Bergen,Norway,983974724,6100 - Stats- og trygdeforvaltningen
termbanken.no,Federal agency,Språkrådet,Oslo,Oslo,Oslo,Norway,971527404,6100 - Stats- og trygdeforvaltningen
termdist.no,Federal agency,Norges Handelshøyskole,Bergen,Hordaland,Bergen,Norway,974789523,6100 - Stats- og trygdeforvaltningen
termportalen.no,Federal agency,Språkrådet,Oslo,Oslo,Oslo,Norway,971527404,6100 - Stats- og trygdeforvaltningen
terningeninnovasjon.no,Federal agency,Høgskolen I Hedmark,Elverum,Hedmark,Elverum,Norway,974251760,6100 - Stats- og trygdeforvaltningen
terningennettverk.no,Federal agency,Høgskolen I Hedmark,Elverum,Hedmark,Elverum,Norway,974251760,6100 - Stats- og trygdeforvaltningen
terningen-nettverk.no,Federal agency,Høgskolen I Hedmark,Elverum,Hedmark,Elverum,Norway,974251760,6100 - Stats- og trygdeforvaltningen
terranimo.no,Federal agency,Norges Miljø- og Biovitenskapelige Universitet (Nmbu),Ås,Akershus,Ås,Norway,969159570,6100 - Stats- og trygdeforvaltningen
terrorberedskap.no,Federal agency,Direktoratet For Samfunnssikkerhet og Beredskap (Dsb),Tønsberg,Vestfold,Tønsberg,Norway,974760983,6100 - Stats- og trygdeforvaltningen
test-senter.no,Federal agency,Sykehuset Innlandet Hf,Brumunddal,Hedmark,Ringsaker,Norway,983971709,6100 - Stats- og trygdeforvaltningen
test-shiprep.no,Federal agency,Kystverket Vest,Ålesund,Rogaland,Haugesund,Norway,970552626,6100 - Stats- og trygdeforvaltningen
tetrahand.no,Federal agency,Helse Bergen Hf,Bergen,Hordaland,Bergen,Norway,983974724,6100 - Stats- og trygdeforvaltningen
tettsted.no,Federal agency,Riksantikvaren,Oslo,Oslo,Oslo,Norway,974760819,6100 - Stats- og trygdeforvaltningen
thechoicelab.no,Federal agency,Norges Handelshøyskole,Bergen,Hordaland,Bergen,Norway,974789523,6100 - Stats- og trygdeforvaltningen
thenorwegiannationalballet.no,Federal agency,Den Norske Opera & Ballett AS,Oslo,Oslo,Oslo,Norway,920201598,6100 - Stats- og trygdeforvaltningen
thenorwegiannationalopera.no,Federal agency,Den Norske Opera & Ballett AS,Oslo,Oslo,Oslo,Norway,920201598,6100 - Stats- og trygdeforvaltningen
therapy.no,Federal agency,Statens Legemiddelverk,Oslo,Oslo,Oslo,Norway,974761122,6100 - Stats- og trygdeforvaltningen
tickless.no,Federal agency,Nibio - Norsk Institutt For Bioøkonomi,Ås,Akershus,Ås,Norway,988983837,6100 - Stats- og trygdeforvaltningen
tilbesteforbarnogunge.no,Federal agency,Fylkesmannen I Sogn og Fjordane,Leikanger,Sogn og Fjordane,Leikanger,Norway,974763907,6100 - Stats- og trygdeforvaltningen
tilleggskurset.no,Federal agency,Universitetssykehuset Nord-Norge Hf,Tromsø,Troms,Tromsø,Norway,983974899,6100 - Stats- og trygdeforvaltningen
tilrettelagtdialog.no,Federal agency,St Olavs Hospital Hf,Trondheim,Sør-Trøndelag,Trondheim,Norway,883974832,6100 - Stats- og trygdeforvaltningen
tilsynetforskinnegaendetransport.no,Federal agency,Statens Jernbanetilsyn,Oslo,Oslo,Oslo,Norway,979363974,6100 - Stats- og trygdeforvaltningen
tilsynetforskinnegaaendetransport.no,Federal agency,Statens Jernbanetilsyn,Oslo,Oslo,Oslo,Norway,979363974,6100 - Stats- og trygdeforvaltningen
tilsynsmelding.no,Federal agency,Statens Helsetilsyn,Oslo,Oslo,Oslo,Norway,974761394,6100 - Stats- og trygdeforvaltningen
tiltakstorget.no,Federal agency,Nav Telemark,Skien,Telemark,Skien,Norway,974241730,6100 - Stats- og trygdeforvaltningen
tiltannlegen.no,Federal agency,Forbrukerrådet,Oslo,Oslo,Oslo,Norway,871033382,6100 - Stats- og trygdeforvaltningen
tindhogskole.no,Federal agency,Høgskolen I Buskerud og Vestfold,Kongsberg,Buskerud,Drammen,Norway,911770709,6100 - Stats- og trygdeforvaltningen
tinduniversitet.no,Federal agency,Høgskolen I Buskerud og Vestfold,Kongsberg,Buskerud,Drammen,Norway,911770709,6100 - Stats- og trygdeforvaltningen
ting2014.no,Federal agency,Stiftelsen Norsk Teknisk Museum,Oslo,Oslo,Oslo,Norway,979676832,6100 - Stats- og trygdeforvaltningen
tinget.no,Federal agency,Stortinget,Oslo,Oslo,Oslo,Norway,971524960,6100 - Stats- og trygdeforvaltningen
tinnitus.no,Federal agency,Sørlandet Sykehus Hf,Kristiansand S,Vest-Agder,Kristiansand,Norway,983975240,6100 - Stats- og trygdeforvaltningen
tippemidler.no,Federal agency,Kulturdepartementet,Oslo,Oslo,Oslo,Norway,972417866,6100 - Stats- og trygdeforvaltningen
tipsnord.no,Federal agency,Nordlandssykehuset Hf,Bodø,Nordland,Bodø,Norway,983974910,6100 - Stats- og trygdeforvaltningen
tivolitilsyn.no,Federal agency,Statens Jernbanetilsyn,Oslo,Oslo,Oslo,Norway,979363974,6100 - Stats- og trygdeforvaltningen
tivolitilsynet.no,Federal agency,Statens Jernbanetilsyn,Oslo,Oslo,Oslo,Norway,979363974,6100 - Stats- og trygdeforvaltningen
tjaeleme.no,Federal agency,Sàmi Allaskuvla Samisk Høgskole,Kautokeino,Finnmark,Guovdageaidnu Kautokeino,Norway,971519363,6100 - Stats- og trygdeforvaltningen
tk2.no,Federal agency,Statped,Oslo,Oslo,Oslo,Norway,998554640,6100 - Stats- og trygdeforvaltningen
tks2.no,Federal agency,Statped,Oslo,Oslo,Oslo,Norway,998554640,6100 - Stats- og trygdeforvaltningen
tlu.no,Federal agency,Høgskolen I Nord-Trøndelag,Steinkjer,Nord-Trøndelag,Steinkjer,Norway,971575905,6100 - Stats- og trygdeforvaltningen
tnwe.no,Federal agency,Stiftelsen Det Norske Blåseensemble Anno 1734,Halden,Østfold,Halden,Norway,985278016,6100 - Stats- og trygdeforvaltningen
tobakk.no,Federal agency,Helsedirektoratet,Oslo,Oslo,Oslo,Norway,983544622,6100 - Stats- og trygdeforvaltningen
tobakkdreper.no,Federal agency,Helsedirektoratet,Oslo,Oslo,Oslo,Norway,983544622,6100 - Stats- og trygdeforvaltningen
tobakksskaderadet.no,Federal agency,Helsedirektoratet,Oslo,Oslo,Oslo,Norway,983544622,6100 - Stats- og trygdeforvaltningen
togg.no,Federal agency,Helsedirektoratet,Oslo,Oslo,Oslo,Norway,983544622,6100 - Stats- og trygdeforvaltningen
togkonkurranse.no,Federal agency,Samferdselsdepartementet,Oslo,Oslo,Oslo,Norway,972417904,6100 - Stats- og trygdeforvaltningen
